School Material,Embedding_Vector
"Weekly Schedule:
                                Quizzes & Exams / Chapter Reading Quizzes / Programming Projects 
                                DUE DATE PATTERNS:
                                Chapter Reading Quizzes always due end of day Saturday
                                Programming Projects always due end of day Saturday
                                Quizzes & Exams due at various end of days","[-0.0065711048, 0.041341946, 0.07328799, -0.027994953, 0.007305912, 0.036571722, 0.025079817, -0.024104089, -0.025658026, 0.0075046713, 0.015539368, -0.006257908, -0.01716558, 0.00010493214, -0.0047340863, 0.019080898, -0.01562369, 0.013575866, -0.037005376, 0.04372706, 0.025272554, 0.017370364, -0.020309592, 0.0475336, -0.039221846, -0.02700718, -0.017695606, 0.028814083, 0.05401436, 0.025368921, 0.027344469, -0.021321459, 0.015780289, 0.019418187, -0.017466731, 0.028717715, -0.03006687, 0.057724535, -0.022730842, -0.007835937, -0.03642717, -0.037174024, -0.014756376, -0.023260867, -0.0054297443, 0.0021728012, -0.018189492, -0.044642556, 0.018177446, 0.03642717, -0.019129083, -0.020092763, 0.028091323, -0.003665002, 0.0018927312, -0.014057707, -0.024128182, -0.0024920206, -0.0031530461, -0.028982727, 0.04859365, 0.007450464, 0.018177446, -0.002332411, -0.02891045, -0.037198115, -0.0077034305, -0.023742707, -0.022261048, -0.021959897, -0.0045142467, 0.06837322, 0.003282541, 0.011931584, 0.005053306, -0.02098417, 0.022718797, 0.022128541, 0.047654063, 0.03433116, 0.029199556, -0.02534483, -0.0010991994, 0.02076734, -0.008438238, -0.03160876, -0.10186116, -0.022959717, -0.04375115, -0.015117757, -0.027392652, 0.023875214, -0.030404158, 0.039824147, 0.03515029, -0.02652534, -0.013901109, 0.018767701, -0.02116486, 0.010365602, -0.0014598272, -0.04066737, -0.039197754, 0.026934903, 0.06765046, -0.028356334, -0.031873774, 0.012997657, -0.056423564, -0.052906126, -0.08282844, -0.0012904301, 0.010919718, -0.018358137, 0.019020667, 0.029079096, 0.062109288, -0.03442753, 0.022550153, -0.011257007, 0.0056465724, 0.065048516, 0.0189243, -0.011485881, -0.0068120253, -0.0066012195, 0.031777404, 0.016948752, -0.0029889192, 0.042546548, -0.020128902, -0.0672168, 0.039559133, -0.09010424, -0.01356382, 0.009251344, 0.0015840519, -0.00023546208, -0.026862629, 0.0020463178, 0.041221485, 0.05521896, -0.006589174, 0.0015900749, 0.0085767675, 0.023080178, -0.02570621, 0.015816426, -0.020935986, -0.010991994, 0.003538519, 0.023357235, -0.016587371, 0.056423564, 0.005059329, 0.013720418, -0.0070890835, 0.040860105, 0.004637718, 0.026862629, 0.010064451, 0.028091323, 0.010552315, 0.013334946, -0.034837093, -0.055941723, 0.004511235, -0.0019770532, -0.05483349, 0.018370183, 0.011690664, -0.023260867, 0.019321818, 0.016153716, 0.053628888, -0.009239298, -0.015117757, -0.004029394, -0.024742529, -0.03312656, -0.019671153, 0.0048997193, -0.03787269, -0.020743249, -0.018370183, -0.046329, 0.00047167702, -0.011515996, -0.03158467, -0.017647421, 0.020634836, -0.009371805, 0.0357285, 0.024140228, -0.033174742, -0.044040255, -0.0069144163, -0.027537204, 0.017430592, -0.0150575265, -0.041366037, 0.023959536, -0.024357056, 0.002574837, 0.038691822, -0.012732645, -0.02652534, 0.022550153, 0.04363069, -0.04681084, 0.021032354, 0.015611644, 0.017394455, -0.013455406, -0.007215567, 0.0060049416, -0.04823227, 0.020261409, 0.032138783, 0.010040359, 0.017430592, 0.026043499, 0.013925201, 0.041679233, 0.029753674, 0.023549972, 0.031416025, -0.005173766, 0.045100305, -0.07497444, 0.022020128, -0.0069144163, -0.01668374, -0.0059326654, 0.0019183289, -0.0076191085, -0.012226712, -0.032957915, 0.009805461, -0.008540629, -0.02900682, 0.05035237, -0.01574415, 0.05801364, -0.02546529, 0.0004912518, -0.021911712, -0.025609842, -0.0045985687, 0.0056405496, 0.07010785, -0.029850041, 0.025633933, 0.00021042893, -0.016780108, -0.02418841, -0.005863401, 0.00077847415, 0.014226351, -0.030861907, -0.057724535, 0.025778485, 0.018635195, -0.010510154, 0.009317597, 0.039655503, 0.04008916, 0.01250377, -0.00025804836, -0.028597254, 0.0004603839, -0.012046021, 0.024983449, 0.029801857, 0.015117757, -0.047340862, -0.05719451, 0.014551594, -0.00075475854, -0.025055725, -0.010474016, -0.024079997, 0.028838174, 0.014346812, 0.006920439, 0.06606038, -0.011895446, 0.031873774, 0.0061525055, -0.0038456924, -0.004950915, -0.019936165, -0.009805461, -0.055122595, -0.0174065, -0.030163238, 0.020092763, -0.010799258, 0.0021893643, 0.013852925, 0.0378486, 0.0006275224, -0.049581423, -0.013599958, 0.005297238, -0.00055185833, 0.0608565, -0.0063964375, -0.01438295, -0.02458593, 0.0074625104, 0.007896167, 0.04423299, -0.050882395, -0.03315065, -0.079311006, 0.005571285, 0.026212143, 0.034596175, -0.045606237, 0.027464928, -0.013407222, 0.030452343, 0.038065426, 0.034162518, 0.0093537355, 0.018755656, 0.03681264, 0.00504126, -0.021381687, -0.04090829, -0.0832621, 0.007077038, 0.06769864, 0.0019981337, -0.015828472, 0.036017604, -0.021875575, -0.039197754, 0.018912254, -0.018358137, -0.04033008, -0.041847877, -0.029922318, -0.0059928955, 0.028573163, 0.0039721755, 0.010690844, 0.049581423, -0.023007901, 0.00034030012, 0.025031632, -0.024862988, -0.022899486, 0.01940614, -0.04907549, 0.0411733, -0.001272361, 0.01114257, 0.023598157, 0.0019574785, -0.013828833, 0.038499083, 0.045702606, 1.449287e-05, 0.030741448, -0.010070474, -0.027537204, -0.010937788, -0.03478891, 0.04741314, 0.014431134, 0.005375537, 0.034837093, -0.06061558, 0.03384932, -0.024417285, 0.04775043, 0.04883457, 0.037053563, 0.018117215, 0.0069987383, 0.024513654, -0.053917993, 0.06398847, 0.008317778, -0.037174024, 0.028982727, -0.018273814, -0.03902911, -0.008112996, -0.01232308, 0.021309411, -0.036186248, 0.015539368, -0.01628622, 0.006215747, 0.059218243, -0.0013115106, -0.05059329, 0.019201359, -0.0042161075, 0.003652956, 0.027320378, -0.012720599, 0.018008802, -0.022200817, -0.04647355, 0.017719697, 0.0055261124, 0.017514914, -0.04172742, 0.022008082, -0.00048297018, -0.037053563, -0.056086276, -0.020140948, -0.009299529, 0.033945687, -0.013009703, -0.045124397, -0.054544386, 0.005574296, -0.016707832, -0.0070649916, -0.017912434, 0.03539121, 0.0034993691, -0.01368428, -0.020502329, 0.030500526, 0.013106071, -0.029151373, 0.03160876, 0.004887673, -0.0051045017, 0.031994235, -0.018936345, -0.019237496, 0.020779386, -0.0032313452, 0.040643275, 0.0049358574, 0.028958635, -0.06745772, -0.023007901, -0.010233095, 0.0065229204, -0.004869604, 0.025850762, -0.021682838, -0.020273454, 0.01238331, 0.015936887, -0.027729942, -0.008438238, 0.02004458, 0.0028097345, -0.0004012831, 0.002282721, 0.0007558878, 0.012070114, 0.011178708, 0.044979844, -0.019719336, -0.0012452574, 0.0022179738, -0.006167563, 0.026958996, 0.023959536, 0.0077335457, 0.065626726, 0.06822866, 0.0070649916, -0.024887081, 0.015177987, -0.028356334, -0.04690721, -0.026212143, -0.033969782, -0.04387161, -0.044883475, 0.003616818, 0.013828833, -0.0055682734, 0.07555265, 0.0020929961, -0.033439755, 0.0027464929, 0.008853826, 0.0005563756, 0.012684461, -0.0046045915, -0.011997838, -0.05767635, -0.01738241, 0.0034572082, 0.009793416, 0.0016472935, -0.0090827, 0.024369102, 0.020140948, 0.016069392, -0.019478416, 0.052906126, 0.0106185675, 0.006348253, -0.0063602994, 0.023248821, 0.041462407, -0.032716993, -0.043678872, 0.016069392, 0.002708849, -0.02652534, 0.0042853723, -0.011847262, 0.03363249, -0.0012731139, 0.015334586, -0.024622068, -0.00037154448, 0.00052324904, -0.016575325, -0.007179429, -0.031295564, -0.019839797, -0.064807594, -0.0058784583, -0.048714112, 0.000761158, -0.007962421, -0.012064091, 0.008564721, -0.0012964531, 0.028573163, -0.002478469, -0.02100826, -0.01556346, -0.011546112, -0.02358611, 0.015346631, 0.014226351, 0.0063241613, 0.0076974076, -0.008365962, -0.03030779, -0.01940614, -0.021321459, 0.006775887, -0.007835937, 0.0009275437, 0.0023580086, -0.015491184, 0.001205355, 0.011383491, 0.0048756273, -0.019779567, -0.002562791, -0.019357957, -0.02258629, -0.0042883838, 0.0023083189, -0.004697948, -0.018550873, 0.007878098, 0.019514555, -0.049966898, 0.017888341, 0.039438672, -0.0029979537, -0.0059627807, -0.055989906, -0.009251344, 0.007257728, -0.010793235, -0.04247427, -0.004384752, -0.012305011, -0.05189426, -0.019201359, -0.0023851122, 0.009685001, 0.03218697, -0.033584308, 0.0469313, 0.017249903, -0.027464928, -0.038764097, 0.02442933, -0.0027585388, -0.028621348, -0.01070289, 0.035198476, -0.008745411, 0.023549972, 0.013359038, 0.0047521554, -0.07502262, -0.018141309, -0.00016685622, 0.0003137612, -0.013756556, -0.017611284, -0.018490642, -0.0013378613, -0.02140578, -0.01444318, -0.03702947, 0.023718616, 0.019586831, 0.034451623, 0.020683018, -0.041582868, 0.071987025, 0.010907672, 0.029825948, 0.0066192886, -0.0052580885, -0.007938328, -0.010016267, -0.019815706, 0.017791973, 0.016406681, 0.056664485, -0.008034696, 0.027513113, -0.0076552466, 0.008420169, 0.01574415, 0.0018927312, 0.0046136263, 0.01974343, -0.0015479138, 0.030235514, -0.034861185, -0.0074203494, 0.038113613, 0.024200456, -0.025609842, 0.02948866, -0.008540629, -0.026332604, 0.0050683636, 0.03257244, -0.0074986485, 0.005173766, -0.012804921, -0.00952238, -0.002008674, -0.002916643, -0.020972123, 0.018309953, -0.005956758, 0.0029106198, -0.029753674, -0.026091682, -0.031295564, 0.021706931, -0.019261587, -0.019056806, -0.08147929, 0.0033096443, 0.0025221359, -0.009094746, 0.018635195, -0.02654943, -0.0040655322, 0.010052405, 0.019779567, -0.06981874, 0.037077654, 0.016117577, 0.00075965223, -0.029223649, -0.0027254124, -0.01250377, -0.030355973, -0.012015906, 0.05367707, -0.028284058, -0.014660008, -0.022995856, 0.00060305395, -0.0061645512, -0.010437878, 0.017478777, 0.018996576, 0.0052761575, 0.0035084037, 0.015756195, 0.0013115106, 0.0010457452, -0.026115775, -0.001996628, -0.035318933, 0.029705489, 0.025898946, -0.0019108001, -0.09554904, 0.020237315, 0.014045661, 0.00690237, 0.0028458727, -0.006312115, -0.012130343, 0.006348253, -0.00828164, -0.038691822, -0.017575145, 0.0074022803, 0.03411433, -0.032018326, 0.015286401, -0.02246583, -0.03645126, -0.012708552, -0.038065426, 0.012901289, -0.006589174, 0.029079096, 0.023248821, -0.021911712, -0.027320378, -0.026260328, -0.011835216, 0.0064988285, -0.018623149, -0.035198476, 0.011997838, -0.037655864, 0.02606759, 0.02076734, -0.00016422116, 0.00046603044, 0.019382048, -0.023056084, -0.024610022, -0.04902731, -0.0008484916, -0.0012249298, 0.0106968675, 0.0009749749, 0.02458593, 0.035776682, 0.038619544, -0.0025341818, 0.031825587, -0.044955753, 0.02912728, -0.0068963473, 0.007890144, -0.0032765178, -0.00600193, 0.03372886, 0.010058428, -0.010148773, 0.03746313, -0.0065229204, 0.021935806, 0.005423721, 0.046088077, 0.036499444, -0.044883475, -0.02056256, -0.0013815281, -0.01238331, 0.012756737, 0.003707163, 0.0069505544, -0.010311394, 0.0032584488, 0.014599778, 0.037631772, 0.03372886, 0.008100949, -0.0065229204, 0.015069573, -0.0442089, 0.032837454, 0.050737843, -0.02186353, 0.03172922, 0.023212682, -0.017575145, -0.03216288, 0.011829193, 0.036162157, -0.014635916, 0.0050743865, 0.0071011297, -0.035126198, -0.022501968, 0.00011669583, 0.045485776, -0.05743543, -0.0018867081, -0.08605678, 0.013226531, -0.010937788, -0.023477696, 0.016418727, 0.00514064, -0.016828291, -0.018382229, 0.02204422, -0.04247427, 0.03206651, 0.005571285, -0.014431134, -0.035126198, -0.00028007, -0.0008349399, 0.0100042205, 0.030380066, -0.012118298, -0.0071071526, 0.008245502, -0.04112512, 0.027681757, 0.028789992, 0.008540629, -0.023875214, -0.0076552466, -0.00802265, -0.0037493242, 0.01686443, 0.02140578, 0.014069753, 0.020695064, 0.010552315, 0.00038998993, 0.038306348, -0.03151239, 0.046039894, 0.018888162, -0.036981285, 0.019177265, -0.06013374, -0.00039526008, -0.02534483, 0.026573524, 0.014949112, 0.009552495, -0.013515636, -0.0029317006, -0.0384509, -0.020020487, -0.01438295, -0.0038366579, -0.0024332963, 0.01432272, 0.01946637, -0.00532133, -0.03363249, -0.007974466, -0.004291395, -0.033174742, 0.0031259425, -0.018707471, -0.016756017, -0.03515029, 0.006288023, -0.008859849, 0.0023821008, -0.046738565, 0.025682118, 0.0076371776, 0.010648683, 0.019297726, -0.035511672, -0.022152634, 0.009486242, 0.03548758, -0.021851484, -0.028814083, -0.025055725, 0.006197678, 0.0490514, -0.02546529, 0.008474376, -0.010419808, -0.0047039716, 0.045341223, 0.0024122158, -0.012648323, 0.025633933, 0.030524619, 0.04307657, 0.035415303, -0.028404519, 0.033656582, 0.022694705, 0.024549792, 0.008028673, 0.014105891, -0.0072456817, -0.038185887, 0.004158889, 0.023152454, -0.013925201, 0.00814311, 0.04384752, 0.019622969, -0.023031993, -0.019213405, -0.025176184, 0.010480039, 0.01656328, 0.020948032, -0.03469254, 0.026718076, 0.03442753, -0.0136722345, 0.004550385, 0.028573163, -0.0022164679, -0.0532916, 0.027079456, -0.03666809, -0.018358137, -0.025103908, 0.016430773, -0.0032012302, 0.05223155, -0.009377828, -0.01774379, 0.036740366, 0.015069573, -0.00060644187, -0.029994594, 0.0022977786, -0.004706983, 0.010648683, 0.03502983, 0.014021569, 0.015394815, 0.0030235513, 0.02676626, 0.010648683, 0.023284959, 0.027802218, -0.033801135, -0.029753674, -0.0004054239, -0.0085767675, -0.035680316, 0.015081619, -0.0011556651, -0.041871972, 0.005523101, 0.013250624, 0.014611824, 0.011136547, -0.0064205294, 0.045437593, -0.009986152, 0.010998017, 0.013407222, -0.0058182282, 0.018370183, 0.022766981, 0.034066148, -0.008655067, 0.022935625, 0.008908032, 0.0034873232, 0.028573163, 0.018382229, 0.03242789, 0.003665002, 0.03172922, 0.009998198, 0.042498365, 0.005077398, -0.027079456, 0.024489561, -0.002314342, 0.020189133, 0.0012708553, 0.054978043, 0.045341223, 0.031319655, 0.011648503, -0.00038886064, 0.0050081336, 0.035005737, 0.004532316, 0.028597254, -0.026428971, 0.0016277187, -0.05579717, 0.016406681, 0.015442999, -0.00932362, 0.0155875515, -0.020369822, 0.017611284, 0.00089667575, 0.004583511, -0.005649584, -0.02782631, 0.0041107046, -0.005077398, 0.013021749, 0.017081259, 0.02322473, -0.0021878586, -0.020743249, 0.013816787, 0.0021216054, -0.04281156, 0.03608988, -0.015840517, -0.008998378, -0.0018069032, -0.010010243, 0.03490937, -0.019080898, -0.002734447, -0.044016164, -0.018141309, 0.003128954, -0.03833044, -0.004357648, 0.011991815, 0.02294767, 0.033656582, -0.004523281, 0.008558698, 0.021718977, -0.023381328, -0.025103908, 0.029609121, -0.0035355072, 0.006068183, 0.029464569, 0.003957118, 0.002604952, 0.0002040295, -0.020357776, -0.015948933, 0.03515029, 0.041558772, -0.025995314, 0.01132326, 0.023802938, 0.021417826, 0.008480399, 0.04351023, 0.031801496, -0.012636277, -0.017358316, -0.008492446, 0.0287659, -0.043486137, -0.0017015005, 0.027248101, -0.03030779, 0.026404878, 0.01432272, 0.025055725, 0.029753674, -0.049725976, 0.027994953, -0.0045443615, -0.04413662, -0.035078015, 0.0038095543, -0.0034752772, -0.01438295, -0.04731677, 0.020189133, -0.010877557, 0.025393013, 0.02252606, -0.008914056, -0.014334765, -0.0066554267, -0.014129983, 0.0046738563, 0.028524978, -0.027729942, 0.025393013, -0.0064928057, -0.026573524, 0.01598507, 0.015948933, 0.006583151, 0.0014846722, -0.009371805, -0.026862629, -0.031078735, 0.0055261124, -0.0053363875, -0.0046678334, -0.00852256, 0.042642917, 0.031849682, 0.010871534, 0.01226285, -0.012853105, -0.004438959, 0.021429872, -0.015190033, 0.0027901598, 0.0063843913, 0.035559855, 0.018671334, -0.018791793, 0.011768963, 0.007805822, 0.0025808602, 0.019370003, -0.025802579, -0.016177807, 0.008058788, 0.013708373, -0.054688938, -0.0019333864, 0.019177265, -0.028332243, 0.015900748, 0.015924841, -0.004107693, 0.0013732464, 0.009546472, 0.000986268, -0.029055003, 0.026139867, 0.0024498596, 0.0044239014, -0.007233636, -0.02972958, -0.0055502043, -0.02400772, 0.020056626, -0.014117938, -0.0021833414, 0.026862629, 0.016454866, 0.009359758, 0.00013570597, 0.008311755, 0.0040866127, -0.07319163, 0.00538156, 0.07805822, -0.00864302, -0.008932125, -0.0237668, 0.0069686235, -0.01380474, 0.0038065428, -0.0054056523, -0.045943525, 0.00017222046, -0.0136722345, -0.0018490643, 0.0003796379, 0.012359218, -0.011714756, 0.016466912, -0.019008622, -0.004993076, -0.007299889, 0.02630851, 0.0216467, 0.0369331, 0.03305428, -0.016153716, -0.0014891895, -0.04432936, 0.007378188, -0.00482142, 0.05743543, -0.01692466, 0.017755836, 0.0042161075, 0.028163599, 0.060422845, -0.025898946, -0.026139867, -0.03384932, -0.0035626108, 0.024887081, -0.011528042, 0.017358316, 0.041847877, 0.030404158, -0.00034462914, -0.008510514, -0.011040179, 0.013539728, 0.023537926, 0.012515816, 0.0011488893, 0.013455406, 0.0034120355, 0.0058784583, -0.015045481, -0.010413785, -0.0024393194, 0.007962421, -0.009913876, 0.025176184, 0.016093485, 0.020068672, -0.016852384, -0.007854006, -0.0073842113, 0.018394275, -0.013744511, -0.018297907, -0.009624771, 0.0006832353, -0.0031078735, 0.011546112, -0.009118838, -0.0095946565, -0.013840878, 0.030331882, 0.018550873, -0.021237135, -0.04066737, -0.01810517, 0.00081912946, 0.022309233, -0.029344108, -0.020851662, -0.012371264, -0.016394636, 0.0074685332, -0.012058067, -0.00804072, -0.026356695, -0.0100042205, 0.00042123432, 0.03218697, 0.0045744767, 0.0028383438, -0.022261048, -0.021333504, 0.009040539, -0.0023248822, 0.015009343, -0.017888341, 0.023549972, 0.003707163, -0.03951095, 0.014611824, -0.005511055, 0.010985971, 0.026910812, -0.005095467, -0.0026817454, -0.011642479, 0.03820998, 0.001089412, -0.0016307301, -0.010775167, 0.016647602, 0.032500166, -0.01792448, -0.0011601824, -0.03206651, 0.0075227404, 0.0076371776, -0.00071749114, -0.015214125, -0.018249722, -0.0133229, 0.0063663223, -0.018321998, 0.018587012, -0.0036228409, 0.0052068927, 0.026958996, 0.017466731, 0.01668374, 0.054881673, 0.039535042, 0.0044148667, 0.0044720853, 0.038619544, -0.029295925, -0.006625312, -0.028597254, -0.010841419, -0.007896167, -0.023441557, 0.015720058, -0.0076311547, -0.012154436, 0.0029603099, 0.011534066, 0.0047581783, 0.0034843117, 0.010925742, 0.027224008, 0.031825587, -0.019370003, -0.008492446, 0.050882395, 0.0148527445, 0.013973385, -0.03006687, 0.0042703147, -0.052424286, -0.024718435, 0.00224056, -0.0031681038, 0.01474433, 0.024742529, 0.0038005197, -0.0378486, -0.005815217, -0.033102468, -0.018767701, 0.029825948, -0.001784317, -0.016768062, -0.013298808, -0.005911585, -0.013419268, -0.025561657, 0.021261228, -0.020454144, -0.011660549, 0.012395356, -0.017201718, 0.011437697, 0.021453964, 0.019333864, -0.015997117, 0.029320017, 0.0061103445, 0.017237857, 0.013828833, 0.010847442, 0.008612906, 0.011678617, 0.027657665, 0.025128001, -0.016189853, -0.020249361, 0.03372886, -0.021032354, -0.027440837, -0.009612725, 0.018852023, -0.0042341766, 0.019394094, 0.006007953, 0.009721139, 0.0019258576, 0.04324522, -0.0018099147, -0.020237315, -0.02364634, -0.015973024, 0.028789992, 0.043702967, 0.012250803, 0.014925021, 0.009751255, -0.0021532264, 0.012515816, 0.0013340969, -0.025296645, -0.0010984465, 3.8443748e-05, 0.011618388, 0.06924053, -0.05189426, -0.013310853, 0.019357957, 0.00053604797, -0.041245576, -0.021670792, 0.003707163, 0.04835273, -0.0038276233, -0.014515456, 0.008137087, 0.0048304545, 0.049774162, -0.013937247, -0.012317057, -0.02228514, 0.023875214, -0.03170513, 0.025850762, 0.021996034, 0.017129442, -0.018394275, 5.444237e-05, 0.01432272, 0.033969782, 0.023321098, -0.032042418, -0.0024890092, -0.026573524, -0.012600139, -0.028524978, 0.034523897, -0.0023053074, 0.012311034, -0.0036138063, -0.04695539, 0.02210445, -0.009426012, 0.0103294635, -0.0070890835, -0.0075950166, 0.028452702, 0.024790712, -0.019020667, 0.012684461, 0.026043499, -0.025995314, -0.03534303, -0.03163285, 0.016996937, 0.031343747, 0.031753313, 0.008498468, 0.015334586, 0.0036559675, -0.008908032, -0.046594013, 0.0071673826, 0.0004152113, -0.031175103, 0.028356334, 0.013057888, -0.019117037, 0.0075227404, 0.041582868, 0.027103549, 0.010835396, -0.010136727, 0.016009163, 0.009793416, -0.034355253, 0.012395356, -0.013106071, 0.014117938, -0.0146479625, 0.01728604, -0.005529124, 0.005773056, 0.02234537, 0.013901109, 0.033295203, 0.027850403, 0.0030777585, 0.050882395, 0.029151373, -0.00080708344, -0.0075709247, -0.0002742352, -0.037896782, -0.015238217, -0.0031590692, 0.010221049, 0.030765539, -0.0007660517, 0.013238577, 0.0070348764, -0.029681398, 0.02900682, 0.01562369, -0.0017225811, 0.018731564, 8.074599e-05, -0.033969782, 0.018334044, 0.007396257, -0.002612481, -0.021550333, 0.045461684, 0.0070469226, 0.005077398, 0.014431134, -0.022514014, 0.018659288, -0.043317493, -0.006806002, 0.01692466, -0.006697588, -0.017334225, 0.004610615, 0.026163958, 0.020333685, -0.00364091, -0.021935806, -0.0022390543, 0.0063060923, -0.013178348, 0.026260328, 0.004225142, -0.022212863, 0.0079262825, 0.040161435, -0.002856413, 0.027681757, -0.022032173, 0.013286762, 0.0115521345, 0.01864724, 0.0048906845, -0.017069213, -0.026428971, -0.030404158, 0.03254835, 0.024838896, -0.0025281587, -0.022754934, 0.040811922, -0.030910091, 0.013660189, -0.038185887, -0.020610742, 0.03305428, 0.006137448, -0.02842861, -0.022092404, -0.019671153, 0.03808952, -0.004565442, 0.014756376, -0.0629766, -0.012913335, -0.0005138381, -0.014551594]"
